x y z
0.360594 0 0.0732418
0.362768 0 0.0732418
0.36517 0 0.0732418
0.367651 0 0.0732418
0.370053 0 0.0732418
0.372227 0 0.0732418
0.374035 0 0.0732418
0.375364 0 0.0732418
0.376131 0 0.0732418
0.355589 0 0.0736332
0.356353 0 0.0736332
0.357678 0 0.0736332
0.359481 0 0.0736332
0.361648 0 0.0736332
0.364043 0 0.0736332
0.366515 0 0.0736332
0.36891 0 0.0736332
0.371077 0 0.0736332
0.37288 0 0.0736332
0.374205 0 0.0736332
0.374969 0 0.0736332
0.354522 0 0.0740122
0.355284 0 0.0740122
0.356605 0 0.0740122
0.358403 0 0.0740122
0.360563 0 0.0740122
0.362951 0 0.0740122
0.365416 0 0.0740122
0.367804 0 0.0740122
0.369964 0 0.0740122
0.371761 0 0.0740122
0.373082 0 0.0740122
0.373845 0 0.0740122
0.353557 0 0.0743552
0.354317 0 0.0743552
0.355635 0 0.0743552
0.357427 0 0.0743552
0.359581 0 0.0743552
0.361963 0 0.0743552
0.364421 0 0.0743552
0.366803 0 0.0743552
0.368957 0 0.0743552
0.370749 0 0.0743552
0.372067 0 0.0743552
0.372827 0 0.0743552
0.352754 0 0.0746405
0.353513 0 0.0746405
0.354827 0 0.0746405
0.356615 0 0.0746405
0.358765 0 0.0746405
0.361141 0 0.0746405
0.363594 0 0.0746405
0.36597 0 0.0746405
0.368119 0 0.0746405
0.369908 0 0.0746405
0.371222 0 0.0746405
0.371981 0 0.0746405
0.352164 0 0.0748502
0.352921 0 0.0748502
0.354234 0 0.0748502
0.356019 0 0.0748502
0.358165 0 0.0748502
0.360537 0 0.0748502
0.362986 0 0.0748502
0.365358 0 0.0748502
0.367504 0 0.0748502
0.369289 0 0.0748502
0.370601 0 0.0748502
0.371358 0 0.0748502
0.351824 0 0.0749712
0.35258 0 0.0749712
0.353891 0 0.0749712
0.355675 0 0.0749712
0.357818 0 0.0749712
0.360188 0 0.0749712
0.362635 0 0.0749712
0.365004 0 0.0749712
0.367148 0 0.0749712
0.368932 0 0.0749712
0.370243 0 0.0749712
0.370999 0 0.0749712
0.38047 0 0.0719038
0.381245 0 0.0719038
0.382588 0 0.0719038
0.384415 0 0.0719038
0.386612 0 0.0719038
0.38904 0 0.0719038
0.391546 0 0.0719038
0.393974 0 0.0719038
0.396171 0 0.0719038
0.397998 0 0.0719038
0.399341 0 0.0719038
0.400116 0 0.0719038
0.380111 0 0.0720248
0.380885 0 0.0720248
0.382227 0 0.0720248
0.384052 0 0.0720248
0.386247 0 0.0720248
0.388672 0 0.0720248
0.391176 0 0.0720248
0.393602 0 0.0720248
0.395796 0 0.0720248
0.397622 0 0.0720248
0.398964 0 0.0720248
0.399738 0 0.0720248
0.379488 0 0.0722345
0.380261 0 0.0722345
0.381601 0 0.0722345
0.383423 0 0.0722345
0.385614 0 0.0722345
0.388035 0 0.0722345
0.390535 0 0.0722345
0.392957 0 0.0722345
0.395148 0 0.0722345
0.39697 0 0.0722345
0.39831 0 0.0722345
0.399083 0 0.0722345
0.37864 0 0.0725198
0.379412 0 0.0725198
0.380748 0 0.0725198
0.382567 0 0.0725198
0.384753 0 0.0725198
0.387169 0 0.0725198
0.389663 0 0.0725198
0.39208 0 0.0725198
0.394266 0 0.0725198
0.396084 0 0.0725198
0.397421 0 0.0725198
0.398192 0 0.0725198
0.377622 0 0.0728628
0.378391 0 0.0728628
0.379724 0 0.0728628
0.381538 0 0.0728628
0.383718 0 0.0728628
0.386127 0 0.0728628
0.388615 0 0.0728628
0.391025 0 0.0728628
0.393205 0 0.0728628
0.395018 0 0.0728628
0.396352 0 0.0728628
0.397121 0 0.0728628
0.376496 0 0.0732418
0.377263 0 0.0732418
0.378592 0 0.0732418
0.3804 0 0.0732418
0.382574 0 0.0732418
0.384976 0 0.0732418
0.387457 0 0.0732418
0.389859 0 0.0732418
0.392033 0 0.0732418
0.393841 0 0.0732418
0.39517 0 0.0732418
0.395937 0 0.0732418
0.375334 0 0.0736332
0.376098 0 0.0736332
0.377423 0 0.0736332
0.379226 0 0.0736332
0.381393 0 0.0736332
0.383788 0 0.0736332
0.38626 0 0.0736332
0.388655 0 0.0736332
0.390822 0 0.0736332
0.392625 0 0.0736332
0.39395 0 0.0736332
0.394714 0 0.0736332
0.374208 0 0.0740122
0.37497 0 0.0740122
0.376291 0 0.0740122
0.378088 0 0.0740122
0.380248 0 0.0740122
0.382636 0 0.0740122
0.385102 0 0.0740122
0.387489 0 0.0740122
0.38965 0 0.0740122
0.391447 0 0.0740122
0.392768 0 0.0740122
0.39353 0 0.0740122
0.373189 0 0.0743552
0.373949 0 0.0743552
0.375267 0 0.0743552
0.377059 0 0.0743552
0.379213 0 0.0743552
0.381595 0 0.0743552
0.384053 0 0.0743552
0.386435 0 0.0743552
0.388589 0 0.0743552
0.390381 0 0.0743552
0.391699 0 0.0743552
0.392459 0 0.0743552
0.372342 0 0.0746405
0.3731 0 0.0746405
0.374415 0 0.0746405
0.376203 0 0.0746405
0.378352 0 0.0746405
0.380728 0 0.0746405
0.383181 0 0.0746405
0.385557 0 0.0746405
0.387707 0 0.0746405
0.389495 0 0.0746405
0.390809 0 0.0746405
0.391568 0 0.0746405
0.371719 0 0.0748502
0.372476 0 0.0748502
0.373788 0 0.0748502
0.375573 0 0.0748502
0.377719 0 0.0748502
0.380091 0 0.0748502
0.38254 0 0.0748502
0.384912 0 0.0748502
0.387058 0 0.0748502
0.388843 0 0.0748502
0.390156 0 0.0748502
0.390913 0 0.0748502
0.371359 0 0.0749712
0.372116 0 0.0749712
0.373427 0 0.0749712
0.37521 0 0.0749712
0.377354 0 0.0749712
0.379724 0 0.0749712
0.38217 0 0.0749712
0.38454 0 0.0749712
0.386684 0 0.0749712
0.388467 0 0.0749712
0.389778 0 0.0749712
0.390535 0 0.0749712
0.429796 0 0.0625288
0.430627 0 0.0625288
0.432069 0 0.0625288
0.43403 0 0.0625288
0.436387 0 0.0625288
0.438992 0 0.0625288
0.441682 0 0.0625288
0.444288 0 0.0625288
0.446645 0 0.0625288
0.448606 0 0.0625288
0.450048 0 0.0625288
0.450879 0 0.0625288
0.429417 0 0.0626498
0.430248 0 0.0626498
0.431688 0 0.0626498
0.433648 0 0.0626498
0.436003 0 0.0626498
0.438606 0 0.0626498
0.441294 0 0.0626498
0.443897 0 0.0626498
0.446252 0 0.0626498
0.448211 0 0.0626498
0.449651 0 0.0626498
0.450482 0 0.0626498
0.428762 0 0.0628595
0.429591 0 0.0628595
0.431029 0 0.0628595
0.432985 0 0.0628595
0.435337 0 0.0628595
0.437936 0 0.0628595
0.44062 0 0.0628595
0.443219 0 0.0628595
0.445571 0 0.0628595
0.447527 0 0.0628595
0.448965 0 0.0628595
0.449795 0 0.0628595
0.42787 0 0.0631448
0.428698 0 0.0631448
0.430133 0 0.0631448
0.432085 0 0.0631448
0.434431 0 0.0631448
0.437025 0 0.0631448
0.439703 0 0.0631448
0.442297 0 0.0631448
0.444644 0 0.0631448
0.446596 0 0.0631448
0.448031 0 0.0631448
0.448859 0 0.0631448
0.426797 0 0.0634878
0.427623 0 0.0634878
0.429055 0 0.0634878
0.431002 0 0.0634878
0.433343 0 0.0634878
0.43593 0 0.0634878
0.438601 0 0.0634878
0.441189 0 0.0634878
0.44353 0 0.0634878
0.445477 0 0.0634878
0.446908 0 0.0634878
0.447734 0 0.0634878
0.425612 0 0.0638668
0.426436 0 0.0638668
0.427863 0 0.0638668
0.429805 0 0.0638668
0.43214 0 0.0638668
0.43472 0 0.0638668
0.437383 0 0.0638668
0.439964 0 0.0638668
0.442298 0 0.0638668
0.44424 0 0.0638668
0.445667 0 0.0638668
0.446491 0 0.0638668
0.424389 0 0.0642582
0.42521 0 0.0642582
0.426633 0 0.0642582
0.42857 0 0.0642582
0.430897 0 0.0642582
0.43347 0 0.0642582
0.436126 0 0.0642582
0.438699 0 0.0642582
0.441026 0 0.0642582
0.442963 0 0.0642582
0.444386 0 0.0642582
0.445207 0 0.0642582
0.423204 0 0.0646372
0.424023 0 0.0646372
0.425442 0 0.0646372
0.427373 0 0.0646372
0.429694 0 0.0646372
0.432259 0 0.0646372
0.434908 0 0.0646372
0.437474 0 0.0646372
0.439795 0 0.0646372
0.441726 0 0.0646372
0.443145 0 0.0646372
0.443964 0 0.0646372
0.422131 0 0.0649802
0.422948 0 0.0649802
0.424364 0 0.0649802
0.42629 0 0.0649802
0.428605 0 0.0649802
0.431164 0 0.0649802
0.433806 0 0.0649802
0.436365 0 0.0649802
0.438681 0 0.0649802
0.440607 0 0.0649802
0.442022 0 0.0649802
0.442839 0 0.0649802
0.421239 0 0.0652655
0.422055 0 0.0652655
0.423467 0 0.0652655
0.425389 0 0.0652655
0.4277 0 0.0652655
0.430253 0 0.0652655
0.43289 0 0.0652655
0.435443 0 0.0652655
0.437754 0 0.0652655
0.439676 0 0.0652655
0.441088 0 0.0652655
0.441904 0 0.0652655
0.420584 0 0.0654752
0.421398 0 0.0654752
0.422808 0 0.0654752
0.424727 0 0.0654752
0.427034 0 0.0654752
0.429584 0 0.0654752
0.432216 0 0.0654752
0.434766 0 0.0654752
0.437072 0 0.0654752
0.438991 0 0.0654752
0.440402 0 0.0654752
0.441216 0 0.0654752
0.420206 0 0.0655962
0.421019 0 0.0655962
0.422428 0 0.0655962
0.424345 0 0.0655962
0.42665 0 0.0655962
0.429197 0 0.0655962
0.431827 0 0.0655962
0.434375 0 0.0655962
0.436679 0 0.0655962
0.438596 0 0.0655962
0.440006 0 0.0655962
0.440819 0 0.0655962
0.451275 0 0.0625288
0.452107 0 0.0625288
0.453549 0 0.0625288
0.45551 0 0.0625288
0.457867 0 0.0625288
0.460472 0 0.0625288
0.463162 0 0.0625288
0.465768 0 0.0625288
0.468125 0 0.0625288
0.470086 0 0.0625288
0.471527 0 0.0625288
0.472359 0 0.0625288
0.450878 0 0.0626498
0.451709 0 0.0626498
0.453149 0 0.0626498
0.455109 0 0.0626498
0.457464 0 0.0626498
0.460067 0 0.0626498
0.462755 0 0.0626498
0.465358 0 0.0626498
0.467713 0 0.0626498
0.469672 0 0.0626498
0.471112 0 0.0626498
0.471943 0 0.0626498
0.45019 0 0.0628595
0.451019 0 0.0628595
0.452457 0 0.0628595
0.454414 0 0.0628595
0.456765 0 0.0628595
0.459365 0 0.0628595
0.462048 0 0.0628595
0.464647 0 0.0628595
0.466999 0 0.0628595
0.468955 0 0.0628595
0.470393 0 0.0628595
0.471223 0 0.0628595
0.449253 0 0.0631448
0.450081 0 0.0631448
0.451516 0 0.0631448
0.453468 0 0.0631448
0.455815 0 0.0631448
0.458409 0 0.0631448
0.461087 0 0.0631448
0.463681 0 0.0631448
0.466027 0 0.0631448
0.46798 0 0.0631448
0.469415 0 0.0631448
0.470243 0 0.0631448
0.448127 0 0.0634878
0.448953 0 0.0634878
0.450385 0 0.0634878
0.452332 0 0.0634878
0.454673 0 0.0634878
0.45726 0 0.0634878
0.459931 0 0.0634878
0.462519 0 0.0634878
0.46486 0 0.0634878
0.466807 0 0.0634878
0.468238 0 0.0634878
0.469064 0 0.0634878
0.446883 0 0.0638668
0.447707 0 0.0638668
0.449134 0 0.0638668
0.451076 0 0.0638668
0.45341 0 0.0638668
0.45599 0 0.0638668
0.458654 0 0.0638668
0.461234 0 0.0638668
0.463569 0 0.0638668
0.465511 0 0.0638668
0.466938 0 0.0638668
0.467762 0 0.0638668
0.445598 0 0.0642582
0.44642 0 0.0642582
0.447843 0 0.0642582
0.449779 0 0.0642582
0.452107 0 0.0642582
0.45468 0 0.0642582
0.457336 0 0.0642582
0.459908 0 0.0642582
0.462236 0 0.0642582
0.464172 0 0.0642582
0.465596 0 0.0642582
0.466417 0 0.0642582
0.444354 0 0.0646372
0.445173 0 0.0646372
0.446592 0 0.0646372
0.448523 0 0.0646372
0.450844 0 0.0646372
0.45341 0 0.0646372
0.456059 0 0.0646372
0.458624 0 0.0646372
0.460945 0 0.0646372
0.462876 0 0.0646372
0.464296 0 0.0646372
0.465114 0 0.0646372
0.443228 0 0.0649802
0.444045 0 0.0649802
0.445461 0 0.0649802
0.447387 0 0.0649802
0.449702 0 0.0649802
0.452261 0 0.0649802
0.454903 0 0.0649802
0.457462 0 0.0649802
0.459777 0 0.0649802
0.461703 0 0.0649802
0.463119 0 0.0649802
0.463936 0 0.0649802
0.442292 0 0.0652655
0.443107 0 0.0652655
0.44452 0 0.0652655
0.446442 0 0.0652655
0.448752 0 0.0652655
0.451306 0 0.0652655
0.453942 0 0.0652655
0.456496 0 0.0652655
0.458806 0 0.0652655
0.460728 0 0.0652655
0.462141 0 0.0652655
0.462956 0 0.0652655
0.441603 0 0.0654752
0.442417 0 0.0654752
0.443828 0 0.0654752
0.445747 0 0.0654752
0.448053 0 0.0654752
0.450603 0 0.0654752
0.453235 0 0.0654752
0.455785 0 0.0654752
0.458092 0 0.0654752
0.460011 0 0.0654752
0.461421 0 0.0654752
0.462235 0 0.0654752
0.441206 0 0.0655962
0.442019 0 0.0655962
0.443429 0 0.0655962
0.445346 0 0.0655962
0.44765 0 0.0655962
0.450198 0 0.0655962
0.452828 0 0.0655962
0.455375 0 0.0655962
0.45768 0 0.0655962
0.459597 0 0.0655962
0.461006 0 0.0655962
0.461819 0 0.0655962
0.420025 0 0.0656538
0.420838 0 0.0656538
0.422247 0 0.0656538
0.424163 0 0.0656538
0.426467 0 0.0656538
0.429013 0 0.0656538
0.431642 0 0.0656538
0.434188 0 0.0656538
0.436492 0 0.0656538
0.438408 0 0.0656538
0.439817 0 0.0656538
0.44063 0 0.0656538
0.419647 0 0.0657748
0.420459 0 0.0657748
0.421867 0 0.0657748
0.423781 0 0.0657748
0.426083 0 0.0657748
0.428627 0 0.0657748
0.431253 0 0.0657748
0.433797 0 0.0657748
0.436099 0 0.0657748
0.438014 0 0.0657748
0.439421 0 0.0657748
0.440233 0 0.0657748
0.418991 0 0.0659845
0.419802 0 0.0659845
0.421207 0 0.0659845
0.423119 0 0.0659845
0.425417 0 0.0659845
0.427957 0 0.0659845
0.43058 0 0.0659845
0.433119 0 0.0659845
0.435418 0 0.0659845
0.437329 0 0.0659845
0.438734 0 0.0659845
0.439545 0 0.0659845
0.418099 0 0.0662698
0.418909 0 0.0662698
0.420311 0 0.0662698
0.422218 0 0.0662698
0.424512 0 0.0662698
0.427046 0 0.0662698
0.429663 0 0.0662698
0.432197 0 0.0662698
0.434491 0 0.0662698
0.436398 0 0.0662698
0.4378 0 0.0662698
0.43861 0 0.0662698
0.417027 0 0.0666128
0.417834 0 0.0666128
0.419233 0 0.0666128
0.421136 0 0.0666128
0.423423 0 0.0666128
0.425951 0 0.0666128
0.428561 0 0.0666128
0.431089 0 0.0666128
0.433376 0 0.0666128
0.435279 0 0.0666128
0.436678 0 0.0666128
0.437485 0 0.0666128
0.415842 0 0.0669918
0.416647 0 0.0669918
0.418042 0 0.0669918
0.419939 0 0.0669918
0.42222 0 0.0669918
0.42474 0 0.0669918
0.427343 0 0.0669918
0.429864 0 0.0669918
0.432145 0 0.0669918
0.434042 0 0.0669918
0.435437 0 0.0669918
0.436241 0 0.0669918
0.414619 0 0.0673832
0.415421 0 0.0673832
0.416812 0 0.0673832
0.418703 0 0.0673832
0.420977 0 0.0673832
0.423491 0 0.0673832
0.426086 0 0.0673832
0.428599 0 0.0673832
0.430873 0 0.0673832
0.432765 0 0.0673832
0.434156 0 0.0673832
0.434958 0 0.0673832
0.413434 0 0.0677622
0.414234 0 0.0677622
0.41562 0 0.0677622
0.417506 0 0.0677622
0.419774 0 0.0677622
0.42228 0 0.0677622
0.424868 0 0.0677622
0.427374 0 0.0677622
0.429642 0 0.0677622
0.431528 0 0.0677622
0.432915 0 0.0677622
0.433715 0 0.0677622
0.412361 0 0.0681052
0.413159 0 0.0681052
0.414542 0 0.0681052
0.416424 0 0.0681052
0.418685 0 0.0681052
0.421185 0 0.0681052
0.423766 0 0.0681052
0.426266 0 0.0681052
0.428527 0 0.0681052
0.430409 0 0.0681052
0.431792 0 0.0681052
0.43259 0 0.0681052
0.411469 0 0.0683905
0.412266 0 0.0683905
0.413646 0 0.0683905
0.415523 0 0.0683905
0.41778 0 0.0683905
0.420274 0 0.0683905
0.422849 0 0.0683905
0.425344 0 0.0683905
0.427601 0 0.0683905
0.429478 0 0.0683905
0.430858 0 0.0683905
0.431654 0 0.0683905
0.410814 0 0.0686002
0.411609 0 0.0686002
0.412987 0 0.0686002
0.414861 0 0.0686002
0.417114 0 0.0686002
0.419604 0 0.0686002
0.422176 0 0.0686002
0.424666 0 0.0686002
0.426919 0 0.0686002
0.428794 0 0.0686002
0.430171 0 0.0686002
0.430966 0 0.0686002
0.410435 0 0.0687212
0.41123 0 0.0687212
0.412606 0 0.0687212
0.414479 0 0.0687212
0.41673 0 0.0687212
0.419218 0 0.0687212
0.421787 0 0.0687212
0.424275 0 0.0687212
0.426526 0 0.0687212
0.428399 0 0.0687212
0.429775 0 0.0687212
0.430569 0 0.0687212
0.441017 0 0.0656538
0.44183 0 0.0656538
0.443238 0 0.0656538
0.445155 0 0.0656538
0.447459 0 0.0656538
0.450005 0 0.0656538
0.452634 0 0.0656538
0.45518 0 0.0656538
0.457484 0 0.0656538
0.4594 0 0.0656538
0.460809 0 0.0656538
0.461621 0 0.0656538
0.44062 0 0.0657748
0.441432 0 0.0657748
0.442839 0 0.0657748
0.444754 0 0.0657748
0.447056 0 0.0657748
0.449599 0 0.0657748
0.452226 0 0.0657748
0.45477 0 0.0657748
0.457072 0 0.0657748
0.458986 0 0.0657748
0.460394 0 0.0657748
0.461206 0 0.0657748
0.439931 0 0.0659845
0.440742 0 0.0659845
0.442147 0 0.0659845
0.444059 0 0.0659845
0.446357 0 0.0659845
0.448897 0 0.0659845
0.451519 0 0.0659845
0.454059 0 0.0659845
0.456357 0 0.0659845
0.458269 0 0.0659845
0.459674 0 0.0659845
0.460485 0 0.0659845
0.438995 0 0.0662698
0.439804 0 0.0662698
0.441206 0 0.0662698
0.443114 0 0.0662698
0.445407 0 0.0662698
0.447941 0 0.0662698
0.450558 0 0.0662698
0.453093 0 0.0662698
0.455386 0 0.0662698
0.457294 0 0.0662698
0.458696 0 0.0662698
0.459505 0 0.0662698
0.437869 0 0.0666128
0.438676 0 0.0666128
0.440075 0 0.0666128
0.441977 0 0.0666128
0.444265 0 0.0666128
0.446793 0 0.0666128
0.449403 0 0.0666128
0.451931 0 0.0666128
0.454218 0 0.0666128
0.456121 0 0.0666128
0.457519 0 0.0666128
0.458326 0 0.0666128
0.436625 0 0.0669918
0.437429 0 0.0669918
0.438824 0 0.0669918
0.440721 0 0.0669918
0.443002 0 0.0669918
0.445523 0 0.0669918
0.448126 0 0.0669918
0.450647 0 0.0669918
0.452927 0 0.0669918
0.454825 0 0.0669918
0.456219 0 0.0669918
0.457024 0 0.0669918
0.43534 0 0.0673832
0.436142 0 0.0673832
0.437533 0 0.0673832
0.439425 0 0.0673832
0.441699 0 0.0673832
0.444212 0 0.0673832
0.446807 0 0.0673832
0.449321 0 0.0673832
0.451595 0 0.0673832
0.453486 0 0.0673832
0.454877 0 0.0673832
0.455679 0 0.0673832
0.434096 0 0.0677622
0.434896 0 0.0677622
0.436282 0 0.0677622
0.438169 0 0.0677622
0.440436 0 0.0677622
0.442942 0 0.0677622
0.44553 0 0.0677622
0.448036 0 0.0677622
0.450304 0 0.0677622
0.45219 0 0.0677622
0.453577 0 0.0677622
0.454377 0 0.0677622
0.43297 0 0.0681052
0.433768 0 0.0681052
0.435151 0 0.0681052
0.437032 0 0.0681052
0.439294 0 0.0681052
0.441794 0 0.0681052
0.444375 0 0.0681052
0.446874 0 0.0681052
0.449136 0 0.0681052
0.451017 0 0.0681052
0.4524 0 0.0681052
0.453198 0 0.0681052
0.432033 0 0.0683905
0.43283 0 0.0683905
0.43421 0 0.0683905
0.436087 0 0.0683905
0.438344 0 0.0683905
0.440838 0 0.0683905
0.443413 0 0.0683905
0.445908 0 0.0683905
0.448165 0 0.0683905
0.450042 0 0.0683905
0.451422 0 0.0683905
0.452218 0 0.0683905
0.431345 0 0.0686002
0.43214 0 0.0686002
0.433518 0 0.0686002
0.435392 0 0.0686002
0.437645 0 0.0686002
0.440136 0 0.0686002
0.442707 0 0.0686002
0.445197 0 0.0686002
0.44745 0 0.0686002
0.449325 0 0.0686002
0.450703 0 0.0686002
0.451498 0 0.0686002
0.430948 0 0.0687212
0.431742 0 0.0687212
0.433119 0 0.0687212
0.434991 0 0.0687212
0.437242 0 0.0687212
0.43973 0 0.0687212
0.442299 0 0.0687212
0.444787 0 0.0687212
0.447038 0 0.0687212
0.448911 0 0.0687212
0.450288 0 0.0687212
0.451082 0 0.0687212
0.472755 0 0.0625288
0.473587 0 0.0625288
0.475028 0 0.0625288
0.476989 0 0.0625288
0.479347 0 0.0625288
0.481952 0 0.0625288
0.484642 0 0.0625288
0.487248 0 0.0625288
0.489605 0 0.0625288
0.491566 0 0.0625288
0.493007 0 0.0625288
0.493839 0 0.0625288
0.472339 0 0.0626498
0.47317 0 0.0626498
0.47461 0 0.0626498
0.47657 0 0.0626498
0.478925 0 0.0626498
0.481528 0 0.0626498
0.484216 0 0.0626498
0.486819 0 0.0626498
0.489174 0 0.0626498
0.491133 0 0.0626498
0.492573 0 0.0626498
0.493404 0 0.0626498
0.471618 0 0.0628595
0.472448 0 0.0628595
0.473886 0 0.0628595
0.475842 0 0.0628595
0.478193 0 0.0628595
0.480793 0 0.0628595
0.483476 0 0.0628595
0.486075 0 0.0628595
0.488427 0 0.0628595
0.490383 0 0.0628595
0.491821 0 0.0628595
0.492651 0 0.0628595
0.470637 0 0.0631448
0.471465 0 0.0631448
0.4729 0 0.0631448
0.474852 0 0.0631448
0.477199 0 0.0631448
0.479793 0 0.0631448
0.48247 0 0.0631448
0.485064 0 0.0631448
0.487411 0 0.0631448
0.489363 0 0.0631448
0.490798 0 0.0631448
0.491626 0 0.0631448
0.469457 0 0.0634878
0.470283 0 0.0634878
0.471715 0 0.0634878
0.473662 0 0.0634878
0.476003 0 0.0634878
0.47859 0 0.0634878
0.481261 0 0.0634878
0.483849 0 0.0634878
0.48619 0 0.0634878
0.488137 0 0.0634878
0.489568 0 0.0634878
0.490394 0 0.0634878
0.468154 0 0.0638668
0.468978 0 0.0638668
0.470405 0 0.0638668
0.472347 0 0.0638668
0.474681 0 0.0638668
0.477261 0 0.0638668
0.479925 0 0.0638668
0.482505 0 0.0638668
0.48484 0 0.0638668
0.486781 0 0.0638668
0.488209 0 0.0638668
0.489032 0 0.0638668
0.466808 0 0.0642582
0.467629 0 0.0642582
0.469053 0 0.0642582
0.470989 0 0.0642582
0.473317 0 0.0642582
0.475889 0 0.0642582
0.478545 0 0.0642582
0.481118 0 0.0642582
0.483446 0 0.0642582
0.485382 0 0.0642582
0.486805 0 0.0642582
0.487627 0 0.0642582
0.465504 0 0.0646372
0.466323 0 0.0646372
0.467743 0 0.0646372
0.469674 0 0.0646372
0.471995 0 0.0646372
0.47456 0 0.0646372
0.477209 0 0.0646372
0.479775 0 0.0646372
0.482096 0 0.0646372
0.484027 0 0.0646372
0.485446 0 0.0646372
0.486265 0 0.0646372
0.464325 0 0.0649802
0.465142 0 0.0649802
0.466558 0 0.0649802
0.468484 0 0.0649802
0.470799 0 0.0649802
0.473358 0 0.0649802
0.476 0 0.0649802
0.478559 0 0.0649802
0.480874 0 0.0649802
0.4828 0 0.0649802
0.484216 0 0.0649802
0.485033 0 0.0649802
0.463344 0 0.0652655
0.464159 0 0.0652655
0.465572 0 0.0652655
0.467494 0 0.0652655
0.469804 0 0.0652655
0.472358 0 0.0652655
0.474994 0 0.0652655
0.477548 0 0.0652655
0.479858 0 0.0652655
0.48178 0 0.0652655
0.483193 0 0.0652655
0.484008 0 0.0652655
0.462623 0 0.0654752
0.463437 0 0.0654752
0.464847 0 0.0654752
0.466766 0 0.0654752
0.469073 0 0.0654752
0.471623 0 0.0654752
0.474255 0 0.0654752
0.476805 0 0.0654752
0.479111 0 0.0654752
0.48103 0 0.0654752
0.482441 0 0.0654752
0.483255 0 0.0654752
0.462207 0 0.0655962
0.46302 0 0.0655962
0.464429 0 0.0655962
0.466346 0 0.0655962
0.468651 0 0.0655962
0.471198 0 0.0655962
0.473828 0 0.0655962
0.476376 0 0.0655962
0.47868 0 0.0655962
0.480598 0 0.0655962
0.482007 0 0.0655962
0.48282 0 0.0655962
0.494235 0 0.0625288
0.495067 0 0.0625288
0.496508 0 0.0625288
0.498469 0 0.0625288
0.500827 0 0.0625288
0.503432 0 0.0625288
0.506122 0 0.0625288
0.508728 0 0.0625288
0.511085 0 0.0625288
0.513046 0 0.0625288
0.514487 0 0.0625288
0.515319 0 0.0625288
0.4938 0 0.0626498
0.494631 0 0.0626498
0.496071 0 0.0626498
0.49803 0 0.0626498
0.500386 0 0.0626498
0.502989 0 0.0626498
0.505677 0 0.0626498
0.50828 0 0.0626498
0.510635 0 0.0626498
0.512594 0 0.0626498
0.514034 0 0.0626498
0.514865 0 0.0626498
0.493046 0 0.0628595
0.493876 0 0.0628595
0.495314 0 0.0628595
0.49727 0 0.0628595
0.499622 0 0.0628595
0.502221 0 0.0628595
0.504904 0 0.0628595
0.507504 0 0.0628595
0.509855 0 0.0628595
0.511811 0 0.0628595
0.513249 0 0.0628595
0.514079 0 0.0628595
0.49202 0 0.0631448
0.492848 0 0.0631448
0.494283 0 0.0631448
0.496236 0 0.0631448
0.498582 0 0.0631448
0.501176 0 0.0631448
0.503854 0 0.0631448
0.506448 0 0.0631448
0.508795 0 0.0631448
0.510747 0 0.0631448
0.512182 0 0.0631448
0.51301 0 0.0631448
0.490788 0 0.0634878
0.491613 0 0.0634878
0.493045 0 0.0634878
0.494992 0 0.0634878
0.497333 0 0.0634878
0.49992 0 0.0634878
0.502591 0 0.0634878
0.505179 0 0.0634878
0.50752 0 0.0634878
0.509467 0 0.0634878
0.510898 0 0.0634878
0.511724 0 0.0634878
0.489425 0 0.0638668
0.490248 0 0.0638668
0.491676 0 0.0638668
0.493618 0 0.0638668
0.495952 0 0.0638668
0.498532 0 0.0638668
0.501196 0 0.0638668
0.503776 0 0.0638668
0.50611 0 0.0638668
0.508052 0 0.0638668
0.50948 0 0.0638668
0.510303 0 0.0638668
0.488018 0 0.0642582
0.488839 0 0.0642582
0.490262 0 0.0642582
0.492199 0 0.0642582
0.494526 0 0.0642582
0.497099 0 0.0642582
0.499755 0 0.0642582
0.502328 0 0.0642582
0.504655 0 0.0642582
0.506592 0 0.0642582
0.508015 0 0.0642582
0.508836 0 0.0642582
0.486655 0 0.0646372
0.487474 0 0.0646372
0.488893 0 0.0646372
0.490824 0 0.0646372
0.493145 0 0.0646372
0.495711 0 0.0646372
0.49836 0 0.0646372
0.500925 0 0.0646372
0.503246 0 0.0646372
0.505177 0 0.0646372
0.506596 0 0.0646372
0.507415 0 0.0646372
0.485422 0 0.0649802
0.486239 0 0.0649802
0.487655 0 0.0649802
0.489581 0 0.0649802
0.491896 0 0.0649802
0.494455 0 0.0649802
0.497097 0 0.0649802
0.499656 0 0.0649802
0.501971 0 0.0649802
0.503897 0 0.0649802
0.505313 0 0.0649802
0.50613 0 0.0649802
0.484396 0 0.0652655
0.485211 0 0.0652655
0.486624 0 0.0652655
0.488546 0 0.0652655
0.490856 0 0.0652655
0.49341 0 0.0652655
0.496047 0 0.0652655
0.4986 0 0.0652655
0.500911 0 0.0652655
0.502832 0 0.0652655
0.504245 0 0.0652655
0.50506 0 0.0652655
0.483642 0 0.0654752
0.484456 0 0.0654752
0.485867 0 0.0654752
0.487786 0 0.0654752
0.490092 0 0.0654752
0.492642 0 0.0654752
0.495274 0 0.0654752
0.497824 0 0.0654752
0.500131 0 0.0654752
0.50205 0 0.0654752
0.50346 0 0.0654752
